,name,id,link
255,Al Piantadosi,619b29f3-8071-474c-b086-4edc6b7dc0c7,https://levy-test.mse.jhu.edu/jsonapi/taxonomy_term/creator_r/619b29f3-8071-474c-b086-4edc6b7dc0c7
256,Albert Von Tilzer,8a37945b-ca33-4865-ab02-a43561ff75e6,https://levy-test.mse.jhu.edu/jsonapi/taxonomy_term/creator_r/8a37945b-ca33-4865-ab02-a43561ff75e6
257,Anatol Friedland,76ffab42-5bcd-4a9c-b3dc-34baea285da2,https://levy-test.mse.jhu.edu/jsonapi/taxonomy_term/creator_r/76ffab42-5bcd-4a9c-b3dc-34baea285da2
258,Arthur Hammerstein,17f45b22-dbd2-4b58-bdd3-8f141458de6a,https://levy-test.mse.jhu.edu/jsonapi/taxonomy_term/creator_r/17f45b22-dbd2-4b58-bdd3-8f141458de6a
259,Arthur Schwartz,1f7d7c71-06ce-456b-ae4d-277f63cd64d9,https://levy-test.mse.jhu.edu/jsonapi/taxonomy_term/creator_r/1f7d7c71-06ce-456b-ae4d-277f63cd64d9
260,Arthur Siegel,20d59ac5-659a-41d8-b306-65c7c4006817,https://levy-test.mse.jhu.edu/jsonapi/taxonomy_term/creator_r/20d59ac5-659a-41d8-b306-65c7c4006817
261,Bert Grant,a5e16a90-8a64-45f5-9bd4-f9ab01e02190,https://levy-test.mse.jhu.edu/jsonapi/taxonomy_term/creator_r/a5e16a90-8a64-45f5-9bd4-f9ab01e02190
262,Bert Rule,ab4cb755-3097-4521-b842-71d76d9ddfe9,https://levy-test.mse.jhu.edu/jsonapi/taxonomy_term/creator_r/ab4cb755-3097-4521-b842-71d76d9ddfe9
263,Bobby Bloom,b9fc3aa1-197a-466c-b038-c328f6dd45e6,https://levy-test.mse.jhu.edu/jsonapi/taxonomy_term/creator_r/b9fc3aa1-197a-466c-b038-c328f6dd45e6
264,C.M. Ziehrer,469be498-043a-4367-a2da-25044bbd9948,https://levy-test.mse.jhu.edu/jsonapi/taxonomy_term/creator_r/469be498-043a-4367-a2da-25044bbd9948
265,Cecil Macklin,9eb290b5-78cb-4209-bf76-364b1ac50c68,https://levy-test.mse.jhu.edu/jsonapi/taxonomy_term/creator_r/9eb290b5-78cb-4209-bf76-364b1ac50c68
266,Chas. N. Daniels,8bddffbf-9c7a-40f7-a48d-e2076d0356fe,https://levy-test.mse.jhu.edu/jsonapi/taxonomy_term/creator_r/8bddffbf-9c7a-40f7-a48d-e2076d0356fe
267,Cole Porter,a72f3c8f-3e2f-4211-8485-f61e997928ee,https://levy-test.mse.jhu.edu/jsonapi/taxonomy_term/creator_r/a72f3c8f-3e2f-4211-8485-f61e997928ee
268,Con Conrad,9705517b-5e13-4359-93ec-8a20be925f3f,https://levy-test.mse.jhu.edu/jsonapi/taxonomy_term/creator_r/9705517b-5e13-4359-93ec-8a20be925f3f
269,David Stamper,832ddfe9-e372-4d55-86af-88cb8be233e2,https://levy-test.mse.jhu.edu/jsonapi/taxonomy_term/creator_r/832ddfe9-e372-4d55-86af-88cb8be233e2
270,Don Raye,440034e8-e70c-4152-80d2-8eaced20ac43,https://levy-test.mse.jhu.edu/jsonapi/taxonomy_term/creator_r/440034e8-e70c-4152-80d2-8eaced20ac43
271,Dudley Wilkinson,7da98a23-08f3-4719-a4c9-3ea4302ddcc2,https://levy-test.mse.jhu.edu/jsonapi/taxonomy_term/creator_r/7da98a23-08f3-4719-a4c9-3ea4302ddcc2
272,E. Ray Goetz,9432e37a-30b5-4e20-b560-aae7d82516ca,https://levy-test.mse.jhu.edu/jsonapi/taxonomy_term/creator_r/9432e37a-30b5-4e20-b560-aae7d82516ca
273,Eddie Dorr,c23088d0-5582-4918-828d-20f7f7f4ad94,https://levy-test.mse.jhu.edu/jsonapi/taxonomy_term/creator_r/c23088d0-5582-4918-828d-20f7f7f4ad94
274,Edgar Leslie,2dcf83e7-4acf-424f-93c6-3ee231a934c0,https://levy-test.mse.jhu.edu/jsonapi/taxonomy_term/creator_r/2dcf83e7-4acf-424f-93c6-3ee231a934c0
275,Edward Madden,dc123a74-c1fa-4b12-a6be-ecb3ac755fa8,https://levy-test.mse.jhu.edu/jsonapi/taxonomy_term/creator_r/dc123a74-c1fa-4b12-a6be-ecb3ac755fa8
276,Edwin J. Weber,0a2571db-a88a-4362-bd8b-151ad2e211be,https://levy-test.mse.jhu.edu/jsonapi/taxonomy_term/creator_r/0a2571db-a88a-4362-bd8b-151ad2e211be
277,Emmerich Kalman,a6a9c25c-63ee-4684-97cf-5001447a3ef2,https://levy-test.mse.jhu.edu/jsonapi/taxonomy_term/creator_r/a6a9c25c-63ee-4684-97cf-5001447a3ef2
278,Ethelbert Nevin,5c18da91-4628-41bc-abb3-c185011e4bce,https://levy-test.mse.jhu.edu/jsonapi/taxonomy_term/creator_r/5c18da91-4628-41bc-abb3-c185011e4bce
279,F.W. Meacham,a5e05b73-dde8-4f85-b691-abddbaa9f8a9,https://levy-test.mse.jhu.edu/jsonapi/taxonomy_term/creator_r/a5e05b73-dde8-4f85-b691-abddbaa9f8a9
280,Frank Loesser,af9bcbf8-17b3-4291-82bc-cf476b9f1c32,https://levy-test.mse.jhu.edu/jsonapi/taxonomy_term/creator_r/af9bcbf8-17b3-4291-82bc-cf476b9f1c32
281,Franz Schubert,b337b2d8-7986-4cbc-a4f8-316b4446fa23,https://levy-test.mse.jhu.edu/jsonapi/taxonomy_term/creator_r/b337b2d8-7986-4cbc-a4f8-316b4446fa23
282,Fred Fischer,6c8f0bb2-2836-4e06-b88a-f975d7a80039,https://levy-test.mse.jhu.edu/jsonapi/taxonomy_term/creator_r/6c8f0bb2-2836-4e06-b88a-f975d7a80039
283,Geo. W. Meyer,d5b0e0ea-cb3e-4afe-8342-d7bf81e427c2,https://levy-test.mse.jhu.edu/jsonapi/taxonomy_term/creator_r/d5b0e0ea-cb3e-4afe-8342-d7bf81e427c2
284,George Arthurs,892f4f93-a518-4bf3-9acd-36c3fd53234b,https://levy-test.mse.jhu.edu/jsonapi/taxonomy_term/creator_r/892f4f93-a518-4bf3-9acd-36c3fd53234b
285,George Botsford,70b97a5c-4838-4ab7-823c-9b5473d9cc99,https://levy-test.mse.jhu.edu/jsonapi/taxonomy_term/creator_r/70b97a5c-4838-4ab7-823c-9b5473d9cc99
286,George Gershwin,d11afc8a-2774-4b5f-b1cd-faf9b5abefa7,https://levy-test.mse.jhu.edu/jsonapi/taxonomy_term/creator_r/d11afc8a-2774-4b5f-b1cd-faf9b5abefa7
287,George M. Cohan,7024a872-0f2c-4dc2-8e8e-d11969823749,https://levy-test.mse.jhu.edu/jsonapi/taxonomy_term/creator_r/7024a872-0f2c-4dc2-8e8e-d11969823749
288,George Shearing,ae864f86-f2d6-44f4-a5ba-95ad195968e4,https://levy-test.mse.jhu.edu/jsonapi/taxonomy_term/creator_r/ae864f86-f2d6-44f4-a5ba-95ad195968e4
289,George W. Meyer,7edbd50a-17aa-4825-b236-9b9df05f1e2f,https://levy-test.mse.jhu.edu/jsonapi/taxonomy_term/creator_r/7edbd50a-17aa-4825-b236-9b9df05f1e2f
290,Gilbert C. Tennant,f002c302-790e-4868-a5ab-787912af31e5,https://levy-test.mse.jhu.edu/jsonapi/taxonomy_term/creator_r/f002c302-790e-4868-a5ab-787912af31e5
291,Gitz Rice,7cb13503-3d7a-4537-a196-4e8988ba0fe0,https://levy-test.mse.jhu.edu/jsonapi/taxonomy_term/creator_r/7cb13503-3d7a-4537-a196-4e8988ba0fe0
292,Halsey K. Mohr,f29e5c1a-5df2-407b-b143-2becc0a780a3,https://levy-test.mse.jhu.edu/jsonapi/taxonomy_term/creator_r/f29e5c1a-5df2-407b-b143-2becc0a780a3
293,Harold J. Rome,cae04c30-9ef1-4d6b-8688-bf8a9668a3ad,https://levy-test.mse.jhu.edu/jsonapi/taxonomy_term/creator_r/cae04c30-9ef1-4d6b-8688-bf8a9668a3ad
294,Harry Akst,d99b4411-fd35-46a6-8818-3a142069ca10,https://levy-test.mse.jhu.edu/jsonapi/taxonomy_term/creator_r/d99b4411-fd35-46a6-8818-3a142069ca10
295,Harry Carroll,45ae6bc0-cfee-497f-8c04-8df9a7afe77c,https://levy-test.mse.jhu.edu/jsonapi/taxonomy_term/creator_r/45ae6bc0-cfee-497f-8c04-8df9a7afe77c
296,Harry J. Lincoln,089b2373-fef8-459b-87f3-c42688aa36e9,https://levy-test.mse.jhu.edu/jsonapi/taxonomy_term/creator_r/089b2373-fef8-459b-87f3-c42688aa36e9
297,Harry Piani,c3373807-56c3-4818-b5ca-54936105c7ac,https://levy-test.mse.jhu.edu/jsonapi/taxonomy_term/creator_r/c3373807-56c3-4818-b5ca-54936105c7ac
298,Harry Tierney,d1b4ce84-c0a9-41ea-8387-966714aaacc1,https://levy-test.mse.jhu.edu/jsonapi/taxonomy_term/creator_r/d1b4ce84-c0a9-41ea-8387-966714aaacc1
299,Harry Von Tilzer,e4486ee7-836e-45eb-8366-c76d4f1739fe,https://levy-test.mse.jhu.edu/jsonapi/taxonomy_term/creator_r/e4486ee7-836e-45eb-8366-c76d4f1739fe
300,Harry Warren,d0e283bc-f1fd-4db6-9f96-13cb18593a15,https://levy-test.mse.jhu.edu/jsonapi/taxonomy_term/creator_r/d0e283bc-f1fd-4db6-9f96-13cb18593a15
301,Henrietta Blanke-Belcher,defabfe0-96a0-4ba3-bee6-9bcdde6b4d0b,https://levy-test.mse.jhu.edu/jsonapi/taxonomy_term/creator_r/defabfe0-96a0-4ba3-bee6-9bcdde6b4d0b
302,Henry I. Marshall,4593b1a1-e5e7-40ae-82db-7c3cab74d2b9,https://levy-test.mse.jhu.edu/jsonapi/taxonomy_term/creator_r/4593b1a1-e5e7-40ae-82db-7c3cab74d2b9
303,Henry Kailimai,f306f787-0f8a-41b9-a6ca-5b47133677b9,https://levy-test.mse.jhu.edu/jsonapi/taxonomy_term/creator_r/f306f787-0f8a-41b9-a6ca-5b47133677b9
304,Herbert Richard Lorenz,a955dcc3-6c11-4164-b6bf-2da3e112a997,https://levy-test.mse.jhu.edu/jsonapi/taxonomy_term/creator_r/a955dcc3-6c11-4164-b6bf-2da3e112a997
305,Herbert Stothart,de7f5356-f6d0-47e1-b0e0-6cecdda01164,https://levy-test.mse.jhu.edu/jsonapi/taxonomy_term/creator_r/de7f5356-f6d0-47e1-b0e0-6cecdda01164
306,Hermann Lohr,de236f84-4cf8-48dc-83c4-5c2b88c746fa,https://levy-test.mse.jhu.edu/jsonapi/taxonomy_term/creator_r/de236f84-4cf8-48dc-83c4-5c2b88c746fa
307,Hoagy Carmichael,00a94b51-24a8-4fcd-9041-9c00a197e637,https://levy-test.mse.jhu.edu/jsonapi/taxonomy_term/creator_r/00a94b51-24a8-4fcd-9041-9c00a197e637
308,Irving Berlin,66c16250-1f01-40ff-a769-3f28d3b315ea,https://levy-test.mse.jhu.edu/jsonapi/taxonomy_term/creator_r/66c16250-1f01-40ff-a769-3f28d3b315ea
309,Ivan Caryll,faf2d120-46f5-4b63-9c60-3edb96dbcd3b,https://levy-test.mse.jhu.edu/jsonapi/taxonomy_term/creator_r/faf2d120-46f5-4b63-9c60-3edb96dbcd3b
310,Ivor Novello,42a7dbc6-028e-4fc6-b272-5cfc06d1575b,https://levy-test.mse.jhu.edu/jsonapi/taxonomy_term/creator_r/42a7dbc6-028e-4fc6-b272-5cfc06d1575b
311,J. Anton Dailey,954cbe38-814f-4d14-8030-0306a32137e6,https://levy-test.mse.jhu.edu/jsonapi/taxonomy_term/creator_r/954cbe38-814f-4d14-8030-0306a32137e6
312,J.R. Shannon,6831e54b-1760-4f72-81ed-483530253458,https://levy-test.mse.jhu.edu/jsonapi/taxonomy_term/creator_r/6831e54b-1760-4f72-81ed-483530253458
313,Jack Egan,1b1c77cc-4862-43b6-8455-ea48ae701ab9,https://levy-test.mse.jhu.edu/jsonapi/taxonomy_term/creator_r/1b1c77cc-4862-43b6-8455-ea48ae701ab9
314,James Brockman,394d5fe8-4728-4df7-af4b-a35160bc09ca,https://levy-test.mse.jhu.edu/jsonapi/taxonomy_term/creator_r/394d5fe8-4728-4df7-af4b-a35160bc09ca
315,James Duffy,b4988add-d8fa-40c4-a1fc-4ea420b66e01,https://levy-test.mse.jhu.edu/jsonapi/taxonomy_term/creator_r/b4988add-d8fa-40c4-a1fc-4ea420b66e01
316,James Heard,067f73f3-5bcc-4282-94a3-ed928d41111b,https://levy-test.mse.jhu.edu/jsonapi/taxonomy_term/creator_r/067f73f3-5bcc-4282-94a3-ed928d41111b
317,James V. Monaco,5d64d879-16b1-42bf-851f-51788c548cfc,https://levy-test.mse.jhu.edu/jsonapi/taxonomy_term/creator_r/5d64d879-16b1-42bf-851f-51788c548cfc
318,Jean Schwartz,ccf2b0f3-eb7c-4228-91a1-9112420c12de,https://levy-test.mse.jhu.edu/jsonapi/taxonomy_term/creator_r/ccf2b0f3-eb7c-4228-91a1-9112420c12de
319,Jerome Kern,f071bca9-028e-49a3-8e0c-1713cbb2dfd9,https://levy-test.mse.jhu.edu/jsonapi/taxonomy_term/creator_r/f071bca9-028e-49a3-8e0c-1713cbb2dfd9
320,Joe Goodwin,a83f1c3f-526c-4185-8b9a-3d22cd7b72eb,https://levy-test.mse.jhu.edu/jsonapi/taxonomy_term/creator_r/a83f1c3f-526c-4185-8b9a-3d22cd7b72eb
321,John Golden,11c04458-c3f4-4994-b4e1-0522b2556d2d,https://levy-test.mse.jhu.edu/jsonapi/taxonomy_term/creator_r/11c04458-c3f4-4994-b4e1-0522b2556d2d
322,John Kander,a2b3f8ee-7467-437a-a9b3-388bbbe629fb,https://levy-test.mse.jhu.edu/jsonapi/taxonomy_term/creator_r/a2b3f8ee-7467-437a-a9b3-388bbbe629fb
323,John L. Golden,ac885137-8927-4108-9f22-7b908772ff6d,https://levy-test.mse.jhu.edu/jsonapi/taxonomy_term/creator_r/ac885137-8927-4108-9f22-7b908772ff6d
324,Jule Styne,6d01044c-f947-4a7c-90bb-ec66bdf2487e,https://levy-test.mse.jhu.edu/jsonapi/taxonomy_term/creator_r/6d01044c-f947-4a7c-90bb-ec66bdf2487e
325,Julian Robledo,e5fb193c-8da4-4f2a-993f-3cbb73061356,https://levy-test.mse.jhu.edu/jsonapi/taxonomy_term/creator_r/e5fb193c-8da4-4f2a-993f-3cbb73061356
326,Kendis And Paley,8fdbd72d-23fd-47c8-9e05-17ae4cd344fc,https://levy-test.mse.jhu.edu/jsonapi/taxonomy_term/creator_r/8fdbd72d-23fd-47c8-9e05-17ae4cd344fc
327,Kurt Weill,63d7afa1-539d-4049-9d15-7b0b65e8d4be,https://levy-test.mse.jhu.edu/jsonapi/taxonomy_term/creator_r/63d7afa1-539d-4049-9d15-7b0b65e8d4be
328,Lao Silesu,bd03aef3-098f-4c85-bd49-a3a1d1fc6a7d,https://levy-test.mse.jhu.edu/jsonapi/taxonomy_term/creator_r/bd03aef3-098f-4c85-bd49-a3a1d1fc6a7d
329,Leo Edwards,e80531a7-1e68-40ae-beb1-6c15644bc486,https://levy-test.mse.jhu.edu/jsonapi/taxonomy_term/creator_r/e80531a7-1e68-40ae-beb1-6c15644bc486
330,Leo Fall,3875f871-65b2-40df-b98b-feed98aa4cbb,https://levy-test.mse.jhu.edu/jsonapi/taxonomy_term/creator_r/3875f871-65b2-40df-b98b-feed98aa4cbb
331,Leon Flatow,98016ad6-baac-4662-88e1-4a4cc6a07965,https://levy-test.mse.jhu.edu/jsonapi/taxonomy_term/creator_r/98016ad6-baac-4662-88e1-4a4cc6a07965
332,Leonard Bernstein,e8783c6d-fd24-44c4-bd93-65d5cc0a7123,https://levy-test.mse.jhu.edu/jsonapi/taxonomy_term/creator_r/e8783c6d-fd24-44c4-bd93-65d5cc0a7123
333,Leslie Stuart,5f4b332e-77fd-42cd-9229-439259839134,https://levy-test.mse.jhu.edu/jsonapi/taxonomy_term/creator_r/5f4b332e-77fd-42cd-9229-439259839134
334,Lewis E. Gensler,c32619b3-c309-46ee-988e-840457e779e0,https://levy-test.mse.jhu.edu/jsonapi/taxonomy_term/creator_r/c32619b3-c309-46ee-988e-840457e779e0
335,Lorenz Hart,8a9d11e5-0252-4f0d-817a-1fd587a0dd7d,https://levy-test.mse.jhu.edu/jsonapi/taxonomy_term/creator_r/8a9d11e5-0252-4f0d-817a-1fd587a0dd7d
336,Mack Gordon,ca2cbe27-618e-45f7-8a88-26e58c471c6e,https://levy-test.mse.jhu.edu/jsonapi/taxonomy_term/creator_r/ca2cbe27-618e-45f7-8a88-26e58c471c6e
337,Marshall M. Bartholomew,331fdb50-2927-431f-a3c8-f58660f1200f,https://levy-test.mse.jhu.edu/jsonapi/taxonomy_term/creator_r/331fdb50-2927-431f-a3c8-f58660f1200f
338,Maurice Abrahams,e3dd7233-17a4-4744-9e1c-2a892ad9c0a4,https://levy-test.mse.jhu.edu/jsonapi/taxonomy_term/creator_r/e3dd7233-17a4-4744-9e1c-2a892ad9c0a4
339,Maurice Yvain,5926a8d9-4a66-4be7-901b-22f94011ce3e,https://levy-test.mse.jhu.edu/jsonapi/taxonomy_term/creator_r/5926a8d9-4a66-4be7-901b-22f94011ce3e
340,Max C. Eugene,da83e106-1c79-4c32-b9c6-7878439929c6,https://levy-test.mse.jhu.edu/jsonapi/taxonomy_term/creator_r/da83e106-1c79-4c32-b9c6-7878439929c6
341,Max Kortlander,857aa73e-1785-4458-92e3-d1e368496e0e,https://levy-test.mse.jhu.edu/jsonapi/taxonomy_term/creator_r/857aa73e-1785-4458-92e3-d1e368496e0e
342,Max Steiner,812ca557-b25a-4d96-b05c-fbf6e3581686,https://levy-test.mse.jhu.edu/jsonapi/taxonomy_term/creator_r/812ca557-b25a-4d96-b05c-fbf6e3581686
343,Melville Gideon,26c8b743-6db2-4df4-9c58-285d80b56f49,https://levy-test.mse.jhu.edu/jsonapi/taxonomy_term/creator_r/26c8b743-6db2-4df4-9c58-285d80b56f49
344,Morris Albert,08bebe70-ef1d-4ee6-a542-56082856b15b,https://levy-test.mse.jhu.edu/jsonapi/taxonomy_term/creator_r/08bebe70-ef1d-4ee6-a542-56082856b15b
345,Mort Dixon,9b5e6706-5986-4d67-b255-e4bc53e701d2,https://levy-test.mse.jhu.edu/jsonapi/taxonomy_term/creator_r/9b5e6706-5986-4d67-b255-e4bc53e701d2
346,Nat D. Ayer,c6067a1d-4407-4e78-8e40-95967ac29a52,https://levy-test.mse.jhu.edu/jsonapi/taxonomy_term/creator_r/c6067a1d-4407-4e78-8e40-95967ac29a52
347,Noel Coward,a959ea8f-8574-46cf-b1e5-ed8179d24b04,https://levy-test.mse.jhu.edu/jsonapi/taxonomy_term/creator_r/a959ea8f-8574-46cf-b1e5-ed8179d24b04
348,Oliver G. Wallace,d3ea4f56-b4fa-4d46-bef7-b0633792653d,https://levy-test.mse.jhu.edu/jsonapi/taxonomy_term/creator_r/d3ea4f56-b4fa-4d46-bef7-b0633792653d
349,Oscar Straus,30d20f84-be47-42eb-a0d3-60f8f6456a5f,https://levy-test.mse.jhu.edu/jsonapi/taxonomy_term/creator_r/30d20f84-be47-42eb-a0d3-60f8f6456a5f
350,Otto Motzan,4e56e6ad-cf63-4230-a40a-8cbcbb701e0b,https://levy-test.mse.jhu.edu/jsonapi/taxonomy_term/creator_r/4e56e6ad-cf63-4230-a40a-8cbcbb701e0b
351,Paul Morton,683b0f95-36e8-44c4-8362-e305e6908621,https://levy-test.mse.jhu.edu/jsonapi/taxonomy_term/creator_r/683b0f95-36e8-44c4-8362-e305e6908621
352,Paul Simon,91b47045-1c38-48e3-a519-bd24a61994f0,https://levy-test.mse.jhu.edu/jsonapi/taxonomy_term/creator_r/91b47045-1c38-48e3-a519-bd24a61994f0
353,Percy Wenrich,968ac14c-7c57-4415-9588-fdcdda669dbb,https://levy-test.mse.jhu.edu/jsonapi/taxonomy_term/creator_r/968ac14c-7c57-4415-9588-fdcdda669dbb
354,Pete Wendling,a44ccb4a-5aba-46ba-a678-b7e39aa4f3e2,https://levy-test.mse.jhu.edu/jsonapi/taxonomy_term/creator_r/a44ccb4a-5aba-46ba-a678-b7e39aa4f3e2
355,Raymond B. Egan,51104e36-6393-4f93-b60d-b4d7d18aee3d,https://levy-test.mse.jhu.edu/jsonapi/taxonomy_term/creator_r/51104e36-6393-4f93-b60d-b4d7d18aee3d
356,Raymond Hubbell,f69508a7-494f-4e8d-8867-c9e617b9e781,https://levy-test.mse.jhu.edu/jsonapi/taxonomy_term/creator_r/f69508a7-494f-4e8d-8867-c9e617b9e781
357,Richard Rodgers,088dc11e-c09e-44c7-a2aa-42bd60b11e69,https://levy-test.mse.jhu.edu/jsonapi/taxonomy_term/creator_r/088dc11e-c09e-44c7-a2aa-42bd60b11e69
358,Robert Stolz,3c79a219-727d-433b-8297-beb48f4c0999,https://levy-test.mse.jhu.edu/jsonapi/taxonomy_term/creator_r/3c79a219-727d-433b-8297-beb48f4c0999
359,Rosamond Johnson,14861472-c1fd-46be-9a9c-283a68586240,https://levy-test.mse.jhu.edu/jsonapi/taxonomy_term/creator_r/14861472-c1fd-46be-9a9c-283a68586240
360,Roy Turk,33b3c099-ce18-4928-ad43-02b4b28ae669,https://levy-test.mse.jhu.edu/jsonapi/taxonomy_term/creator_r/33b3c099-ce18-4928-ad43-02b4b28ae669
361,Sammy Fain,7860e729-c2e8-43bf-bfdf-e76aa3b34c88,https://levy-test.mse.jhu.edu/jsonapi/taxonomy_term/creator_r/7860e729-c2e8-43bf-bfdf-e76aa3b34c88
362,Schuyler Greene,fb7056ef-b917-4185-b91d-ce36def18a5a,https://levy-test.mse.jhu.edu/jsonapi/taxonomy_term/creator_r/fb7056ef-b917-4185-b91d-ce36def18a5a
363,Seymour Furth,c9135a9c-5944-475d-ae57-83408cabc56a,https://levy-test.mse.jhu.edu/jsonapi/taxonomy_term/creator_r/c9135a9c-5944-475d-ae57-83408cabc56a
364,Sheldon M. Harnick,2330e376-1ba8-408e-8986-452770121783,https://levy-test.mse.jhu.edu/jsonapi/taxonomy_term/creator_r/2330e376-1ba8-408e-8986-452770121783
365,Sigmund Romberg,53f4b612-2a34-4576-8711-2aa7ff543607,https://levy-test.mse.jhu.edu/jsonapi/taxonomy_term/creator_r/53f4b612-2a34-4576-8711-2aa7ff543607
366,T. Lawrason Riggs,18b43634-146a-4668-aa6d-d9af7a1d5faa,https://levy-test.mse.jhu.edu/jsonapi/taxonomy_term/creator_r/18b43634-146a-4668-aa6d-d9af7a1d5faa
367,Ted Snyder,591630a2-2ac7-4a13-831a-ac95c2fdb955,https://levy-test.mse.jhu.edu/jsonapi/taxonomy_term/creator_r/591630a2-2ac7-4a13-831a-ac95c2fdb955
368,Tom Mellor,42ff1baf-34be-43f7-b6c9-833baacb92d2,https://levy-test.mse.jhu.edu/jsonapi/taxonomy_term/creator_r/42ff1baf-34be-43f7-b6c9-833baacb92d2
369,Tony Jackson,3a17adfc-4fe2-4997-ba92-455ffa74f721,https://levy-test.mse.jhu.edu/jsonapi/taxonomy_term/creator_r/3a17adfc-4fe2-4997-ba92-455ffa74f721
370,Vaughn De Leath,4c07006c-1e99-4ca3-80f3-363bd44d72e5,https://levy-test.mse.jhu.edu/jsonapi/taxonomy_term/creator_r/4c07006c-1e99-4ca3-80f3-363bd44d72e5
371,Victor Herbert,906fa01d-88f4-496a-a0fd-57f79875f301,https://levy-test.mse.jhu.edu/jsonapi/taxonomy_term/creator_r/906fa01d-88f4-496a-a0fd-57f79875f301
372,Victor Schertzinger,adfb36d5-e375-48e3-a73a-9a788a892012,https://levy-test.mse.jhu.edu/jsonapi/taxonomy_term/creator_r/adfb36d5-e375-48e3-a73a-9a788a892012
373,Vincent Rose,b3c942d5-a4c4-41c4-8967-d85a46776b22,https://levy-test.mse.jhu.edu/jsonapi/taxonomy_term/creator_r/b3c942d5-a4c4-41c4-8967-d85a46776b22
374,Vincent Youmans,74a70416-2b12-4328-80b6-066e3675dd09,https://levy-test.mse.jhu.edu/jsonapi/taxonomy_term/creator_r/74a70416-2b12-4328-80b6-066e3675dd09
375,Walter Donaldson,1c382379-c3b0-46e0-8370-4cde261a513c,https://levy-test.mse.jhu.edu/jsonapi/taxonomy_term/creator_r/1c382379-c3b0-46e0-8370-4cde261a513c
376,Walter Kollo,62233a70-16b0-41a3-991f-963b4edb0d20,https://levy-test.mse.jhu.edu/jsonapi/taxonomy_term/creator_r/62233a70-16b0-41a3-991f-963b4edb0d20
377,Will Grosz,2bf694b9-18bb-45cc-a15f-e033b5d4dca4,https://levy-test.mse.jhu.edu/jsonapi/taxonomy_term/creator_r/2bf694b9-18bb-45cc-a15f-e033b5d4dca4
378,Will R. Anderson,54f71222-680c-4153-9c3d-acf33e54c928,https://levy-test.mse.jhu.edu/jsonapi/taxonomy_term/creator_r/54f71222-680c-4153-9c3d-acf33e54c928
379,William Daly,838ab04e-7a83-4d9c-ae2a-6c76ed482d8b,https://levy-test.mse.jhu.edu/jsonapi/taxonomy_term/creator_r/838ab04e-7a83-4d9c-ae2a-6c76ed482d8b
380,Worton David,f456acf0-c220-4623-bb42-2f7a5793fb42,https://levy-test.mse.jhu.edu/jsonapi/taxonomy_term/creator_r/f456acf0-c220-4623-bb42-2f7a5793fb42
381,"""This Is The Army"" Inc.",2edcd5a7-cc81-4166-b2d0-2a2a91cf595e,https://levy-test.mse.jhu.edu/jsonapi/taxonomy_term/publishers/2edcd5a7-cc81-4166-b2d0-2a2a91cf595e
382,Algonquin Music Inc.,2fb3cb1d-494d-45f5-a7a8-9e22c4038c42,https://levy-test.mse.jhu.edu/jsonapi/taxonomy_term/publishers/2fb3cb1d-494d-45f5-a7a8-9e22c4038c42
383,"Ascherberg, Hopwood & Crew, Ltd. London",85610030-372e-441a-8836-5d8bb2a8988e,https://levy-test.mse.jhu.edu/jsonapi/taxonomy_term/publishers/85610030-372e-441a-8836-5d8bb2a8988e
384,Broadcast Music Inc.,be1ec0e1-4ba9-4ef3-a61c-a78cc1ca4c48,https://levy-test.mse.jhu.edu/jsonapi/taxonomy_term/publishers/be1ec0e1-4ba9-4ef3-a61c-a78cc1ca4c48
385,Broadway Music Corporation,916d52d8-18ea-4a69-9f76-c1daa51828ac,https://levy-test.mse.jhu.edu/jsonapi/taxonomy_term/publishers/916d52d8-18ea-4a69-9f76-c1daa51828ac
386,"Burke & Van Heusen, Inc.",61ab96a8-1990-4554-8ef2-f6bd38948168,https://levy-test.mse.jhu.edu/jsonapi/taxonomy_term/publishers/61ab96a8-1990-4554-8ef2-f6bd38948168
387,"Buxton Hill Music Corporation, New York, N.Y.",572a9d8c-62b1-42cf-8b6d-294c5a7609e4,https://levy-test.mse.jhu.edu/jsonapi/taxonomy_term/publishers/572a9d8c-62b1-42cf-8b6d-294c5a7609e4
388,Calumet Music Co.,83843737-51bb-44a4-8df4-56002c04b654,https://levy-test.mse.jhu.edu/jsonapi/taxonomy_term/publishers/83843737-51bb-44a4-8df4-56002c04b654
389,Cary & Co.,0a38487f-32df-4c2f-9097-dc83de1008a1,https://levy-test.mse.jhu.edu/jsonapi/taxonomy_term/publishers/0a38487f-32df-4c2f-9097-dc83de1008a1
390,Chappell & Co Inc.,e6b21492-9825-40fa-94c2-1fc28c7667a8,https://levy-test.mse.jhu.edu/jsonapi/taxonomy_term/publishers/e6b21492-9825-40fa-94c2-1fc28c7667a8
391,Chappell & Co. Inc.,087025c5-ee46-4699-abe7-4c9867355213,https://levy-test.mse.jhu.edu/jsonapi/taxonomy_term/publishers/087025c5-ee46-4699-abe7-4c9867355213
392,Chappell & Co. Inc. Rko Building Rockefeller Center,6b9a107f-bf25-4bda-8366-d4637e43230f,https://levy-test.mse.jhu.edu/jsonapi/taxonomy_term/publishers/6b9a107f-bf25-4bda-8366-d4637e43230f
