taxonomy,name,id
instrumentation_metadata,4hands,a3cd9f82-87db-4ccc-871d-52e82a7c4c2c
instrumentation_metadata,horn,401866ea-f088-430c-8503-fbf0813833a7
instrumentation_metadata,mezzosoprano,eb5cfc43-960a-41be-a4a5-eaeff58bb3c4
instrumentation_metadata,tttb,b49fb306-2487-4bc2-ba1d-26ab7cf399dd
instrumentation_metadata,ttab,2d5d21cd-9615-4193-a997-2888e8e217b0
instrumentation_metadata,threevoice,2c9629a6-d65e-48d3-9d22-180c7d6518aa
instrumentation_metadata,cadenzas,7c643f3b-7e3f-4e87-8afa-e307cc99d515
instrumentation_metadata,interludes,114d4e6f-0a36-4ba5-afba-6557d78ed7f4
instrumentation_metadata,medium,11934bf2-ff7b-4a06-bc05-8ba7aba63863
instrumentation_metadata,banjulele,2c69e836-ad4f-4af9-a2a0-7bed04b3d1d4
instrumentation_metadata,chords,0ea00622-b7c8-430b-b4ad-bb72cea9cc65
instrumentation_metadata,tenorguitar,5de5e34d-8c93-4d1a-9746-3ae34bcb6534
instrumentation_metadata,voiceguitar,09e9aa6f-24ec-4e14-8de6-cddb62abe96d
instrumentation_metadata,choral,3b4bab9d-4deb-4cfe-be1f-80cc280ae16c
instrumentation_metadata,quartette,9f2f3012-0781-445b-acd2-8fa54628532c
instrumentation_metadata,violoncello,d3c258a1-3df3-4709-a145-8852dca9ebef
instrumentation_metadata,twopart,b2c9628b-a004-4be1-9279-af39fc6fb68a
instrumentation_metadata,cornets,b9b3bf56-da51-43bc-a76e-c9e779cbe5ea
instrumentation_metadata,drums,a74637dd-d1eb-4698-b361-58253e23250e
instrumentation_metadata,baritones,f8535c8e-edb9-4b74-8daf-52eabef6c1ae
instrumentation_metadata,reed,b77954d1-dd6c-410b-896e-ba8248b6c65c
instrumentation_metadata,duets,6ff447a7-f74b-45ac-8df5-754205d75871
instrumentation_metadata,bells,14226901-8790-414e-a6a6-cc28fca7a759
instrumentation_metadata,ssattb,36ae9186-f1c2-4b3b-ac02-a941070a2d76
instrumentation_metadata,harmonium,32152d8d-eda1-4be8-bae7-be72c2d13c5b
instrumentation_metadata,tiefe,edc6b2c3-d616-413f-a32f-ab6f1d1bd1f3
instrumentation_metadata,steel,1a0d7356-7dc3-4db3-98c1-43c12babd7e5
instrumentation_metadata,instrumental,4c57dd17-83cb-49e3-80f2-7896c5576808
instrumentation_metadata,ensemble,0789d602-48b1-46b8-a5a1-46392f419483
instrumentation_metadata,accordion,62bd8995-a8b0-44cb-a1a6-69dd4a6a705c
instrumentation_metadata,performers,a8b783a4-d0e3-483d-a9ea-3d4fcfe36942
instrumentation_metadata,tambourine,5f2bc73b-69e6-4b49-9c87-4b00e0842c6b
instrumentation_metadata,concertina,4f3225e5-968e-4a24-b04c-e5a413f63161
instrumentation_metadata,clavichord,6bcfee60-83c8-4c8b-a5b2-46b27f873cc4
instrumentation_metadata,sixhands,2202df99-4221-4108-8209-b16923b57f4e
instrumentation_metadata,sop,33a5aab9-4920-42ef-8b98-1aae87d795af
instrumentation_metadata,ukuleles,2f335220-2443-4d78-8f90-b5bab844ef7c
instrumentation_metadata,saxophones,45523272-0cfc-464d-8c57-3d601e4039c5
instrumentation_metadata,performer,3e971ae5-1626-4505-9c52-8a8701e5020d
instrumentation_metadata,winds,02e02e6c-3fa0-472f-81d5-b1c9f2f5b48d
instrumentation_metadata,clarinett,acd2c238-9857-488b-bb74-49702c65b4ed
instrumentation_metadata,wind,a1a6fd0f-72ba-430a-b17a-b2269aa05ffc
instrumentation_metadata,tbb,327982d9-577e-4c97-9924-381df4d6bbf8
instrumentation_metadata,symbols,3c837e3b-4fa2-4390-ae42-98d36cfc99a6
instrumentation_metadata,tenor-guitar,9c911b4e-9165-43ae-95b6-a7531e967ad6
